,group,libsize,has_program,program_usage,is_doublet,group2
Cell11015,13,3599.571170094296,False,0.0,False,-1
Cell11016,2,2072.5003210775835,True,0.2669715292581974,False,-1
Cell11017,9,1862.9572647661994,False,0.0,False,-1
Cell11018,6,2115.445581197444,False,0.0,False,-1
Cell11019,4,932.6658056770073,True,0.5801193100035307,False,-1
Cell11020,12,1445.484275874298,False,0.0,False,-1
Cell11021,8,5776.7097741232155,False,0.0,False,-1
Cell11022,1,3636.5306259479057,False,0.0,False,-1
Cell11023,12,5733.780114835131,False,0.0,False,-1
Cell11024,10,9773.526746835258,False,0.0,False,-1
Cell11025,13,2795.244557221212,False,0.0,False,-1
Cell11026,10,3511.0608378955076,False,0.0,False,-1
Cell11027,8,2908.3895056782153,False,0.0,False,-1
Cell11028,9,2030.4235316857526,False,0.0,False,-1
Cell11029,4,844.0725267958787,True,0.24034822670099282,False,-1
Cell11030,6,1159.6620391438387,False,0.0,False,-1
Cell11031,11,6789.8225086344455,False,0.0,False,-1
Cell11032,5,1355.319788509869,False,0.0,False,-1
Cell11033,8,1868.0636640534667,False,0.0,False,-1
Cell11034,1,513.3376031252525,False,0.0,False,-1
Cell11035,12,2305.1281640840366,False,0.0,False,-1
Cell11036,8,988.400281546531,False,0.0,False,-1
Cell11037,5,5926.20663796853,False,0.0,False,-1
Cell11038,13,607.4017997211947,False,0.0,False,-1
Cell11039,7,5426.795044138027,False,0.0,True,2
Cell11040,10,2441.9779624591033,False,0.0,False,-1
Cell11041,10,677.1458024211753,False,0.0,False,-1
Cell11042,1,3889.263313943381,False,0.0,False,-1
Cell11043,5,874.2087909055022,False,0.0,False,-1
Cell11044,7,2858.3444044718804,False,0.0,False,-1
Cell11045,2,6546.750457583081,False,0.0,False,-1
Cell11046,12,8485.88409613128,False,0.0,False,-1
Cell11047,3,1412.5016437434601,False,0.0,False,-1
Cell11048,9,851.9162589511242,False,0.0,False,-1
Cell11049,7,2367.2276546568464,False,0.0,False,-1
Cell11050,10,2258.775227238711,False,0.0,False,-1
Cell11051,8,3017.3638861502095,False,0.0,False,-1
Cell11052,1,4573.002210706608,False,0.0,False,-1
Cell11053,1,4252.155149551698,False,0.0,True,2
Cell11054,3,4623.142480051965,False,0.0,False,-1
Cell11055,5,3185.1172910772675,False,0.0,False,-1
Cell11056,4,1101.8491553102942,False,0.0,False,-1
Cell11057,1,15004.868329685221,True,0.4997014509251201,False,-1
Cell11058,7,3994.298487914913,False,0.0,False,-1
Cell11059,13,541.7284211600265,False,0.0,False,-1
Cell11060,3,616.5345017623423,True,0.35291125928230893,False,-1
Cell11061,12,1489.1415112212603,False,0.0,False,-1
Cell11062,1,4857.430878802352,True,0.11256030276688511,False,-1
Cell11063,5,693.9291402092733,False,0.0,False,-1
Cell11064,1,1992.0162403111103,False,0.0,False,-1
Cell11065,3,4606.953763938802,True,0.6992476239729213,False,-1
Cell11066,10,976.254815786305,False,0.0,False,-1
Cell11067,11,2250.2656088871863,False,0.0,False,-1
Cell11068,1,423.27569279396783,False,0.0,False,-1
Cell11069,2,1695.7852594770866,True,0.45591052212892946,False,-1
Cell11070,12,3588.9281036455664,False,0.0,False,-1
Cell11071,3,1908.9882790722672,False,0.0,False,-1
Cell11072,7,3677.7225314981724,False,0.0,False,-1
Cell11073,7,886.4787562060502,False,0.0,False,-1
Cell11074,9,2101.8731966843266,False,0.0,False,-1
Cell11075,4,5636.1184680353135,False,0.0,False,-1
Cell11076,4,3861.0927144244392,False,0.0,False,-1
Cell11077,4,2220.596714296364,True,0.5329318438372025,False,-1
Cell11078,2,2582.4107598865544,True,0.24426187049474013,False,-1
Cell11079,7,1230.679291228432,False,0.0,False,-1
Cell11080,4,2320.4182978716326,True,0.3926567110729897,False,-1
Cell11081,13,2713.0319273780033,False,0.0,False,-1
Cell11082,8,305.1699180208264,False,0.0,False,-1
Cell11083,7,4683.756614436772,False,0.0,True,3
Cell11084,2,4090.7302497178757,False,0.0,False,-1
Cell11085,1,1288.9921929485201,False,0.0,False,-1
Cell11086,2,1178.2335662379294,False,0.0,False,-1
Cell11087,12,1448.2802013553567,False,0.0,True,4
Cell11088,2,667.0384934020747,True,0.559922367825026,False,-1
Cell11089,8,1903.1706708243005,False,0.0,False,-1
Cell11090,2,753.3780016390726,False,0.0,True,8
Cell11091,7,2706.6299981982256,False,0.0,False,-1
Cell11092,7,2714.2507589880715,False,0.0,False,-1
Cell11093,5,611.213625950186,False,0.0,False,-1
Cell11094,13,4031.5663173152197,False,0.0,False,-1
Cell11095,8,2383.605546396455,False,0.0,False,-1
Cell11096,7,2914.0153641772895,False,0.0,False,-1
Cell11097,11,2586.4962498191635,False,0.0,False,-1
Cell11098,8,5995.5848960275525,False,0.0,False,-1
Cell11099,8,3528.657614753569,False,0.0,False,-1
Cell11100,7,12331.205136954477,False,0.0,False,-1
Cell11101,13,1464.0163450637676,False,0.0,False,-1
Cell11102,13,2747.393069048222,False,0.0,False,-1
Cell11103,7,648.9562372110946,False,0.0,False,-1
Cell11104,9,2718.719431030242,False,0.0,False,-1
Cell11105,1,5243.513799654792,False,0.0,False,-1
Cell11106,11,2074.3196644429195,False,0.0,False,-1
Cell11107,11,2459.990436819291,False,0.0,False,-1
Cell11108,11,3559.3276689154195,False,0.0,False,-1
Cell11109,12,1993.1492689255663,False,0.0,False,-1
Cell11110,13,3809.7486524360615,False,0.0,True,8
Cell11111,4,7111.384215386304,False,0.0,False,-1
Cell11112,12,2723.0654425931607,False,0.0,False,-1
Cell11113,1,1050.9659492399448,True,0.29982199512979774,True,9
Cell11114,2,3871.497279432285,True,0.6773303180433865,False,-1
Cell11115,12,2021.9677292660785,False,0.0,True,12
Cell11116,8,1718.1921230725668,False,0.0,False,-1
Cell11117,6,3202.6394152864095,False,0.0,False,-1
Cell11118,13,13798.301033207072,False,0.0,True,13
Cell11119,5,10223.554985716592,False,0.0,False,-1
Cell11120,9,732.3246080328053,False,0.0,False,-1
Cell11121,13,3476.9360239677326,False,0.0,False,-1
Cell11122,6,573.5058977476208,False,0.0,False,-1
Cell11123,11,3006.156804240772,False,0.0,False,-1
Cell11124,7,2181.138427142919,False,0.0,True,3
Cell11125,4,6486.827394097168,True,0.587355584733381,False,-1
Cell11126,10,5791.844640410477,False,0.0,False,-1
Cell11127,2,4402.1782277334305,False,0.0,False,-1
Cell11128,1,1972.1567644394072,True,0.1485374630045711,False,-1
Cell11129,4,2160.165378086281,False,0.0,False,-1
Cell11130,12,2903.6300468320856,False,0.0,False,-1
Cell11131,12,578.2657143809965,False,0.0,False,-1
Cell11132,6,2742.6288903360323,False,0.0,False,-1
Cell11133,8,3459.3662212270274,False,0.0,False,-1
Cell11134,9,1768.2105387092251,False,0.0,False,-1
Cell11135,6,4192.177566791699,False,0.0,False,-1
Cell11136,1,4479.304166522703,False,0.0,False,-1
Cell11137,2,1802.3470937284233,True,0.6543349720299676,False,-1
Cell11138,2,1591.7900752234227,False,0.0,False,-1
Cell11139,11,446.32101901560486,False,0.0,False,-1
Cell11140,5,1530.1473773172827,False,0.0,False,-1
Cell11141,13,1342.2934986442917,False,0.0,False,-1
Cell11142,7,5223.168053289864,False,0.0,False,-1
Cell11143,1,2012.392093111569,True,0.1454305929569474,False,-1
Cell11144,5,701.1937129816971,False,0.0,False,-1
Cell11145,12,827.867896237039,False,0.0,False,-1
Cell11146,10,1485.4296917987772,False,0.0,False,-1
Cell11147,11,1687.6749325934609,False,0.0,False,-1
Cell11148,6,865.1007952066603,False,0.0,False,-1
Cell11149,6,7768.052202243626,False,0.0,False,-1
Cell11150,10,990.3438593941656,False,0.0,False,-1
Cell11151,5,945.7262457543011,False,0.0,False,-1
Cell11152,12,861.8355889909174,False,0.0,False,-1
Cell11153,11,411.48868792033227,False,0.0,False,-1
Cell11154,9,3111.586817668731,False,0.0,False,-1
Cell11155,11,617.6964124575372,False,0.0,False,-1
Cell11156,2,2271.066965694174,False,0.0,False,-1
Cell11157,1,5049.12518715691,True,0.37544154853047684,False,-1
Cell11158,3,2670.859814568872,True,0.5536491169206369,False,-1
Cell11159,13,6357.198414549469,False,0.0,False,-1
Cell11160,2,531.567153475682,True,0.3715857070211739,False,-1
Cell11161,9,3406.563376225109,False,0.0,False,-1
Cell11162,5,905.1990499966079,False,0.0,False,-1
Cell11163,10,5279.380480158018,False,0.0,False,-1
Cell11164,8,2667.7794778319408,False,0.0,False,-1
Cell11165,6,454.7982155520642,False,0.0,False,-1
Cell11166,13,2660.354943349657,False,0.0,False,-1
Cell11167,13,3544.359905757335,False,0.0,False,-1
Cell11168,5,7948.844634130612,False,0.0,False,-1
Cell11169,12,2092.160075915176,False,0.0,False,-1
Cell11170,3,1534.8237980141898,False,0.0,False,-1
Cell11171,11,2082.828841359,False,0.0,False,-1
Cell11172,1,2297.521937629619,False,0.0,False,-1
Cell11173,2,2054.604757868438,False,0.0,False,-1
Cell11174,6,2115.749489722889,False,0.0,False,-1
Cell11175,2,1504.6914301119618,False,0.0,True,9
Cell11176,3,1918.8735501433705,False,0.0,False,-1
Cell11177,2,1587.3498806430712,True,0.3863655652842868,False,-1
Cell11178,5,1349.3552124895043,False,0.0,False,-1
Cell11179,6,1344.2497557014915,False,0.0,False,-1
Cell11180,7,3441.0754538087926,False,0.0,False,-1
Cell11181,10,3699.4036302411737,False,0.0,False,-1
Cell11182,9,798.012783567746,False,0.0,False,-1
Cell11183,11,376.176497267751,False,0.0,False,-1
Cell11184,12,1443.1011217515504,False,0.0,False,-1
Cell11185,3,1150.006104362212,False,0.0,False,-1
Cell11186,7,1070.2341978128873,False,0.0,False,-1
Cell11187,9,663.0913066682899,False,0.0,False,-1
Cell11188,6,7789.3752003413965,False,0.0,False,-1
Cell11189,12,7187.780932660207,False,0.0,False,-1
Cell11190,1,1042.8924169055103,False,0.0,False,-1
Cell11191,4,619.3717708071285,True,0.11264599794720165,False,-1
Cell11192,4,487.03732447791197,True,0.3782730652289906,False,-1
Cell11193,13,1087.0205132003368,False,0.0,False,-1
Cell11194,8,3115.6461741754547,False,0.0,False,-1
Cell11195,10,3043.556604207185,False,0.0,False,-1
Cell11196,11,11076.68448232353,False,0.0,False,-1
Cell11197,5,4139.108056177404,False,0.0,True,8
Cell11198,10,1473.9518544093573,False,0.0,False,-1
Cell11199,3,739.4442471915909,False,0.0,False,-1
Cell11200,6,1459.5971049347575,False,0.0,False,-1
Cell11201,1,2565.450689225605,True,0.41638387877657346,False,-1
Cell11202,4,4781.247443788877,True,0.6031879915566332,False,-1
Cell11203,12,642.300193118463,False,0.0,False,-1
Cell11204,7,1023.874056959326,False,0.0,False,-1
Cell11205,5,2252.3077895199403,False,0.0,False,-1
Cell11206,1,17254.498015657373,False,0.0,False,-1
Cell11207,10,3947.21297515241,False,0.0,True,11
Cell11208,10,685.1411526043286,False,0.0,False,-1
Cell11209,5,1228.4871430918577,False,0.0,False,-1
Cell11210,8,4611.68573707476,False,0.0,False,-1
Cell11211,2,1657.2124475976448,True,0.5021447738680466,False,-1
Cell11212,11,6357.912253434163,False,0.0,False,-1
Cell11213,11,1407.6020326724883,False,0.0,False,-1
Cell11214,13,1078.5445331815733,False,0.0,False,-1
Cell11215,4,710.8237642519485,False,0.0,False,-1
Cell11216,4,1451.144061337173,True,0.25292885431837975,False,-1
Cell11217,4,1056.1831527652346,False,0.0,False,-1
Cell11218,9,2584.215237057275,False,0.0,False,-1
Cell11219,11,1268.9848367183176,False,0.0,False,-1
Cell11220,8,771.8539349288311,False,0.0,False,-1
Cell11221,8,1084.4261064584587,False,0.0,False,-1
Cell11222,12,3201.3553501034457,False,0.0,False,-1
Cell11223,11,2916.492596073474,False,0.0,False,-1
Cell11224,11,2693.448866488279,False,0.0,False,-1
Cell11225,4,1473.311345586813,False,0.0,False,-1
Cell11226,13,7632.387081053843,False,0.0,False,-1
Cell11227,7,347.3854230143604,False,0.0,True,8
Cell11228,11,1778.630214637157,False,0.0,False,-1
Cell11229,5,1012.9696385385203,False,0.0,False,-1
Cell11230,6,477.9428466045278,False,0.0,False,-1
Cell11231,13,1083.3131344217522,False,0.0,False,-1
Cell11232,13,2633.8278784292033,False,0.0,False,-1
Cell11233,5,659.9284853514034,False,0.0,False,-1
Cell11234,4,6977.986867406758,False,0.0,False,-1
Cell11235,12,839.4529257465288,False,0.0,False,-1
Cell11236,5,2587.4983837965274,False,0.0,True,8
Cell11237,8,1520.2741019966056,False,0.0,False,-1
Cell11238,9,814.0582751731731,False,0.0,False,-1
Cell11239,9,2442.530101485081,False,0.0,False,-1
Cell11240,3,2446.3449191132777,True,0.27457645081905246,False,-1
Cell11241,8,7871.8612026404135,False,0.0,False,-1
Cell11242,6,4500.818851636194,False,0.0,False,-1
Cell11243,4,1769.8801796319015,False,0.0,True,2
Cell11244,11,555.2508540318171,False,0.0,False,-1
Cell11245,7,9347.071518353237,False,0.0,True,3
Cell11246,8,1028.713855594382,False,0.0,False,-1
Cell11247,6,303.75053838068834,False,0.0,False,-1
Cell11248,8,10925.815414213012,False,0.0,False,-1
Cell11249,7,2007.3369931798288,False,0.0,False,-1
Cell11250,8,2782.9533238200784,False,0.0,False,-1
Cell11251,12,1045.2812446649148,False,0.0,False,-1
Cell11252,11,2273.6641211795218,False,0.0,False,-1
Cell11253,11,1860.3742841663516,False,0.0,False,-1
Cell11254,9,3754.2637034941517,False,0.0,False,-1
Cell11255,10,1651.723957416998,False,0.0,False,-1
Cell11256,10,2197.238133667218,False,0.0,False,-1
Cell11257,1,7025.697366678502,True,0.12521116951242006,False,-1
Cell11258,2,3027.524241384596,True,0.4930810507654353,False,-1
Cell11259,3,1073.945513801502,True,0.6469876979335414,False,-1
Cell11260,2,2581.2686595969694,False,0.0,False,-1
Cell11261,7,1132.7831867876384,False,0.0,False,-1
Cell11262,8,2425.556367267857,False,0.0,False,-1
Cell11263,5,3850.4924624854934,False,0.0,False,-1
Cell11264,5,1950.095505071194,False,0.0,False,-1
Cell11265,12,1852.8053594276278,False,0.0,False,-1
Cell11266,1,474.16427396637295,False,0.0,False,-1
Cell11267,2,668.2387290125049,True,0.5118025705281438,False,-1
Cell11268,11,11154.748489138869,False,0.0,False,-1
Cell11269,11,2228.7952780414216,False,0.0,False,-1
Cell11270,3,2830.1735267480144,True,0.35275515389302536,True,6
Cell11271,3,1402.2389071942514,True,0.5328637772260004,False,-1
Cell11272,13,1691.7829974516717,False,0.0,False,-1
Cell11273,5,1986.2071937169685,False,0.0,False,-1
Cell11274,11,636.3769531948643,False,0.0,True,6
Cell11275,13,1657.3617130003636,False,0.0,False,-1
Cell11276,5,1917.6426565977433,False,0.0,False,-1
Cell11277,2,1617.1931227211312,True,0.6657656406475041,False,-1
Cell11278,4,3060.3271200587515,False,0.0,False,-1
Cell11279,10,457.84814710259894,False,0.0,False,-1
Cell11280,13,610.1362493338708,False,0.0,False,-1
Cell11281,11,1265.4490844992513,False,0.0,True,8
Cell11282,3,2363.7354213731,False,0.0,False,-1
Cell11283,4,3554.2791015686716,False,0.0,False,-1
Cell11284,13,2115.935355603628,False,0.0,False,-1
Cell11285,5,4278.40971480166,False,0.0,False,-1
Cell11286,5,1614.645712816764,False,0.0,False,-1
Cell11287,6,2353.0149396036745,False,0.0,False,-1
Cell11288,3,5137.846529924519,False,0.0,True,2
Cell11289,5,4041.9681887199195,False,0.0,False,-1
Cell11290,2,1640.3300303636345,False,0.0,True,10
Cell11291,2,3044.699900438759,False,0.0,False,-1
Cell11292,5,518.4582410082314,False,0.0,False,-1
Cell11293,9,4003.118796760892,False,0.0,False,-1
Cell11294,13,1762.0627221041284,False,0.0,False,-1
Cell11295,1,1316.3319213266243,True,0.6828684940638402,False,-1
Cell11296,11,3694.8772596123717,False,0.0,False,-1
Cell11297,1,4098.7941469703765,False,0.0,False,-1
Cell11298,8,1543.3525987257453,False,0.0,False,-1
Cell11299,6,2206.3837604276887,False,0.0,False,-1
Cell11300,6,4038.4831994447554,False,0.0,False,-1
Cell11301,13,615.6420607720243,False,0.0,False,-1
Cell11302,2,1510.8838259321892,True,0.43971879585369933,False,-1
Cell11303,3,2831.0103723824354,False,0.0,False,-1
Cell11304,10,3874.3104454690992,False,0.0,False,-1
Cell11305,3,2726.3868104387784,True,0.20445136184498347,False,-1
Cell11306,3,948.0090229024956,True,0.5767770411373991,False,-1
Cell11307,4,905.9469496896991,False,0.0,False,-1
Cell11308,10,5853.220222180355,False,0.0,False,-1
Cell11309,13,1112.828090012621,False,0.0,False,-1
Cell11310,8,5802.0461334570255,False,0.0,False,-1
Cell11311,3,3429.502394774199,False,0.0,False,-1
Cell11312,7,1820.5473936014841,False,0.0,False,-1
Cell11313,5,6848.1300928928795,False,0.0,True,6
Cell11314,6,2921.515753575012,False,0.0,False,-1
Cell11315,9,3872.0395965819725,False,0.0,False,-1
Cell11316,12,1451.1654631168303,False,0.0,False,-1
Cell11317,4,1555.5127617276094,True,0.3257337571524901,False,-1
Cell11318,6,2964.423637121376,False,0.0,False,-1
Cell11319,6,2045.929752634141,False,0.0,False,-1
Cell11320,6,1439.416201926467,False,0.0,False,-1
Cell11321,6,3372.746410340027,False,0.0,False,-1
Cell11322,3,3460.0999032292916,False,0.0,False,-1
Cell11323,8,1026.851573456063,False,0.0,False,-1
Cell11324,11,2336.1107033069375,False,0.0,False,-1
Cell11325,3,6030.911759079712,False,0.0,False,-1
Cell11326,6,1814.599262891575,False,0.0,False,-1
Cell11327,12,1893.2783300171175,False,0.0,False,-1
Cell11328,1,2504.9658966645397,False,0.0,False,-1
Cell11329,7,2292.6005606912736,False,0.0,False,-1
Cell11330,12,1099.2790752672922,False,0.0,False,-1
Cell11331,8,4931.456155407123,False,0.0,False,-1
Cell11332,10,3568.428856795116,False,0.0,False,-1
Cell11333,2,3515.1503977462858,False,0.0,False,-1
Cell11334,3,1870.246495625619,False,0.0,False,-1
Cell11335,3,7358.495273102898,False,0.0,False,-1
Cell11336,7,2844.8605992550424,False,0.0,False,-1
Cell11337,13,3982.0064060129803,False,0.0,False,-1
Cell11338,1,4217.043301895712,False,0.0,False,-1
Cell11339,11,696.0272470771555,False,0.0,True,4
Cell11340,8,1362.1974246317457,False,0.0,False,-1
Cell11341,1,1549.653751491977,False,0.0,False,-1
Cell11342,11,832.8933563763297,False,0.0,False,-1
Cell11343,9,895.6531852144604,False,0.0,False,-1
Cell11344,3,1599.9102580018548,False,0.0,False,-1
Cell11345,3,1185.378539117686,True,0.5324631081840246,False,-1
Cell11346,4,1410.0581587109275,False,0.0,False,-1
Cell11347,12,5115.8819477614825,False,0.0,False,-1
Cell11348,3,1747.6392252642747,True,0.5065649724991932,False,-1
Cell11349,2,972.7003949101513,True,0.4462326578354786,False,-1
Cell11350,9,3103.6615981902905,False,0.0,False,-1
Cell11351,5,2578.5417848943944,False,0.0,False,-1
Cell11352,10,13447.204999293348,False,0.0,False,-1
Cell11353,1,3203.647041774502,True,0.22937141953879012,False,-1
Cell11354,7,2198.1935917202954,False,0.0,False,-1
Cell11355,3,1294.4795473105778,False,0.0,False,-1
Cell11356,2,6804.553681186481,True,0.19770135813728268,False,-1
Cell11357,10,3424.2468091772344,False,0.0,False,-1
Cell11358,2,2001.038069866223,False,0.0,False,-1
Cell11359,1,7826.699195484453,False,0.0,False,-1
Cell11360,11,3191.4085618908593,False,0.0,False,-1
Cell11361,1,6154.947271553033,False,0.0,False,-1
Cell11362,11,1568.1727689457246,False,0.0,True,6
Cell11363,8,4697.957833881303,False,0.0,False,-1
Cell11364,5,3612.856721081085,False,0.0,False,-1
Cell11365,11,2429.5150181317936,False,0.0,False,-1
Cell11366,12,2116.326954269656,False,0.0,False,-1
Cell11367,1,3463.442027798818,False,0.0,False,-1
Cell11368,13,983.1404787050824,False,0.0,False,-1
Cell11369,3,10704.131964605684,True,0.36827068255941375,False,-1
Cell11370,13,1152.8518589167718,False,0.0,False,-1
Cell11371,13,1115.3130982237026,False,0.0,False,-1
Cell11372,6,1982.755313990215,False,0.0,False,-1
Cell11373,12,1886.5644785626084,False,0.0,False,-1
Cell11374,8,2445.9552623938885,False,0.0,False,-1
Cell11375,9,765.4937314336507,False,0.0,False,-1
Cell11376,9,848.8563679214716,False,0.0,False,-1
Cell11377,2,2395.0112232303327,True,0.29146581722418163,False,-1
Cell11378,11,1710.9576596989034,False,0.0,False,-1
Cell11379,7,2296.249037123439,False,0.0,False,-1
Cell11380,9,2245.7862667734807,False,0.0,False,-1
Cell11381,6,1557.8142025523268,False,0.0,False,-1
Cell11382,10,1817.6023280094505,False,0.0,False,-1
Cell11383,1,982.080528981901,True,0.5328814377215713,False,-1
Cell11384,2,11214.559224531136,False,0.0,False,-1
Cell11385,6,998.0315634164537,False,0.0,False,-1
Cell11386,6,1330.0361760910853,False,0.0,False,-1
Cell11387,8,638.1318302621381,False,0.0,False,-1
Cell11388,10,1533.265644353272,False,0.0,False,-1
Cell11389,11,600.4309498152588,False,0.0,False,-1
